0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0002442277424491959	1.1251260890500365e-19	-0.0012929372511147875	-1.9261326300225292e-19	0.00027109284392911855	1.6767918931201307e-19	-8.459248943179057e-5	-1.5631428960909533e-20	2.963519543524889e-5	-9.093237601582271e-21	-7.863641440460998e-6
0.00048839177550443	5.033060823710272e-19	-0.0025857720553963725	-3.170469189918058e-19	0.0005421508959237181	2.4597017505518077e-19	-0.00016917058980677805	-1.8613734227887344e-19	5.926520957874338e-5	1.0521086986251307e-19	-1.5726586879367727e-5
0.0007324196832925946	1.0275161472937817e-18	-0.003878399756427828	2.6912171613615963e-20	0.0008131275666710022	5.958041565162477e-20	-0.00025371271982906497	1.2653551384386761e-19	8.88813143129667e-5	-7.352772052051053e-20	-2.3587093580799312e-5
0.0009762390794240136	1.2710950452601388e-18	-0.005170715689891891	6.483176601007798e-19	0.0010839762677521945	-5.027679378638103e-20	-0.0003381972980623749	1.849887305481954e-19	0.00011847477859497428	-6.60392734252359e-20	-3.144341636115857e-5
0.0012197776228612144	1.7180599565492804e-19	-0.00646261518139418	1.097503998999873e-18	0.0013546504157579008	8.227054284624329e-19	-0.0004226027457500619	-2.221868825379539e-19	0.0001480368684793712	2.9140285531530376e-20	-3.9293806743976505e-5
0.0014629630337975482	2.866022847543631e-19	-0.007753993544323301	1.635532478309162e-19	0.0016251034364209369	2.7509541389456188e-18	-0.0005069074896487665	-1.0081803907736895e-18	0.00017755884715154596	4.0176072100556524e-20	-4.713651211669458e-5
0.0017057231095490134	-1.1640781937055766e-18	-0.009044746077759267	2.3399993109310037e-18	0.0018952887687716307	2.33383274022353e-18	-0.0005910899648797988	-9.586195886698235e-19	0.0002070319749746637	1.8781778923075826e-19	-5.496977489026773e-5
0.0019479857404626655	-3.467664095367134e-20	-0.010334768064441797	2.3910161923719332e-18	0.002165159869320593	2.2237963953729847e-18	-0.0006751286178022844	-1.1676985985272494e-18	0.00023644750955392638	1.6766987507305356e-19	-6.279183166244772e-5
0.002189678925844897	1.5369191172233079e-18	-0.01162395476880993	2.8914412132597403e-18	0.0024346702162740094	1.5441545049976238e-18	-0.0007590019089121945	2.867650993124226e-19	0.0002657967058216442	-7.77163414797171e-19	-7.060091238561601e-5
0.002430730789912877	-1.050371616121449e-19	-0.01291220143512442	3.2016152130651155e-18	0.002703773313786394	2.993060700417943e-18	-0.0008426883157712564	3.757204378204342e-19	0.0002950708161466208	-7.937311937640282e-19	-7.839523954004417e-5
0.0026710695977723974	-1.4602714085114096e-18	-0.014199403285684465	2.486226079442084e-18	0.002972422696255865	5.404671809706141e-18	-0.0009261663359698219	-2.3844490390806823e-19	0.0003242610904714011	-7.624816865045738e-19	-8.617302731347035e-5
0.002910623771425285	-2.418832392213787e-18	-0.015485455519150145	2.9427156117933514e-18	0.0032405719326669053	6.5313946536570136e-18	-0.0010094144901277218	-1.3317564763393147e-18	0.0003533587764809182	-6.66469039206626e-19	-9.393248078790541e-5
0.003149321905809544	7.702569498225799e-19	-0.01677025330898214	4.035927003233293e-18	0.0035081746309855795	5.083837392236889e-18	-0.0010924113249371073	6.888152437809529e-19	0.00038235511980609015	-1.1741530225606478e-18	-0.00010167179513458949
0.0033870927848752307	-3.2317661040469948e-18	-0.01805369180201012	6.5527733754981764e-18	0.0037751844426121943	5.369697027433267e-18	-0.0011751354162512647	3.3533511851693087e-19	0.0004112413642658956	-8.402955480035481e-19	-0.00010938915481803437
0.0036238653976991353	-6.56736088091454e-19	-0.01933566611714124	6.808884028824253e-18	0.00404155506689637	5.796109520399481e-18	-0.0012575653722233895	6.566926444011036e-20	0.0004400087521515134	-3.449838610982048e-19	-0.00011708273281012401
0.0038595689546410787	3.757811143471844e-19	-0.020616071344220256	9.348345633619343e-18	0.00430724025571942	4.905160652334514e-18	-0.0013396798364992551	8.293606753471873e-19	0.0004686485245560714	-3.1538405586798113e-19	-0.0001247506898152493
0.004094132903544751	-5.224863647442169e-18	-0.021894802543052667	1.466255424852308e-17	0.004572193818149007	4.79285083290563e-18	-0.0014214574914676705	-2.9437612403927614e-19	0.0004971519217535567	6.981108366019539e-19	-0.00013239117350747506
0.00432748694598579	-2.9427860336047637e-18	-0.02317175474260226	1.5158021053641084e-17	0.0048363696251710105	3.710981774468006e-18	-0.0015028770615726581	2.280750446922411e-18	0.0005255101836304916	-3.5845888187713636e-19	-0.00014000231778078977
0.00455956105356972	-5.901555300924571e-19	-0.02444682294037455	1.5333659896378342e-17	0.005099721614503385	3.500335201715124e-18	-0.0015839173166911265	3.126663937252945e-18	0.0005537145501739137	-5.26142954352713e-19	-0.0001475822420134742
0.0047902854842823035	-1.1335930691451415e-18	-0.025719902101997323	1.9622933186258474e-17	0.005362203795496964	2.8208913318388822e-18	-0.001664557075579902	2.635177194154378e-18	0.0005817562620192351	-3.414055002481924e-19	-0.00015512905034767508
0.005019590798894749	-9.432729759775843e-19	-0.026990887161009874	1.5383328239266605e-17	0.0056237702541280035	6.43519975424751e-18	-0.0017447752093958375	2.0598052487185904e-18	0.0006096265610615651	-1.8599613018628384e-20	-0.00016264083098530395
0.005247407877426047	-5.572151767040059e-18	-0.02825967301887208	8.207265906510235e-18	0.005884375158087278	9.152982934621419e-18	-0.0018245506452927488	2.3177415280727787e-18	0.0006373166911340727	-9.76215356716102e-19	-0.0001701156555013969
0.005473667935664629	-7.862179434546349e-18	-0.029526154545204714	1.1601224687826853e-17	0.00614397276197046	6.288598691153766e-18	-0.001903862370098785	2.893717032423857e-18	0.0006648178987569148	-7.056219813700324e-19	-0.0001775515781761017
