0.0	0.0	0.200407244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-1.8805134382005095e-21	0.20039954464011892	-3.6520116046212795e-21	3.789429762277475e-8	1.5262138049163556e-21	2.589302117496115e-9	-5.450763588986984e-23	1.1611052661222679e-10	-2.098543981759989e-21	3.3872442373304102e-12
0.0	-2.3302014342919357e-21	0.20037644677174765	-9.55246318969969e-21	1.5223773967082823e-7	3.747399967428552e-21	1.0149192337554153e-8	-2.1121708907324564e-21	5.213981606319616e-10	-6.854335213151133e-21	-3.809471892735327e-12
0.0	1.948647983062847e-21	0.20033795193833726	-1.906404565248198e-20	3.4453763277292887e-7	3.992684328932966e-21	2.219380752891956e-8	-2.5209781599064803e-21	1.3473989467388952e-9	-1.4567165691567717e-20	-9.088834664145203e-11
0.0	5.0010755928955584e-21	0.20028406269905	-2.0045183098499635e-20	6.171481006916936e-7	8.734848651351643e-21	3.795950390849576e-8	-2.57548579579635e-21	2.8003965157859616e-9	-2.704941431034791e-20	-3.7916633445487774e-10
0.0	1.0778884997221761e-20	0.2002147826291933	-1.6447679129768226e-20	9.73269036934184e-7	2.824858229992505e-20	5.640479013024632e-8	-1.3763178062192136e-21	5.161653298977951e-9	-4.165746072883303e-20	-1.0420822379548783e-9
0.0	6.908842849041003e-21	0.20013011632082173	-7.453919207939702e-21	1.4169446866294802e-6	8.150254256432788e-20	7.621024209482089e-8	-3.720146149483617e-21	8.787715660179786e-9	-7.278132082194871e-20	-2.3053266426458884e-9
0.0	4.7285374134462086e-21	0.20003006938350654	2.1326112541911575e-20	1.953061857485559e-6	1.6827869890100068e-19	9.577840038368511e-8	-6.22749740041763e-21	1.4110792454161576e-8	-1.1300795610867266e-19	-4.446998593752443e-9
0.0	-9.552463189699689e-21	0.19991464844527165	6.896578630965782e-20	2.587347759585231e-6	2.4535249604927663e-19	1.1323365144710486e-7	-2.2470772895598842e-20	2.163920640419248e-8	-1.5890338552794307e-19	-7.797788883807111e-9
0.0	-1.620239476826381e-20	0.19978386115369554	9.327619191653977e-20	3.3263674737303636e-6	3.13050979824495e-19	1.2642209389970374e-7	-3.1955101540436194e-20	3.195791757736004e-8	-2.298723274565536e-19	-1.2741189788098726e-8
0.0	-2.1435127813691318e-20	0.19963771617717743	1.466936750886122e-19	4.177521047994887e-6	4.220662516042347e-19	1.3291139150088542e-7	-7.971741748893465e-21	4.572911812046129e-8	-3.194828808594996e-19	-1.9713731052870242e-8
0.0	-3.6043174232176436e-20	0.19947622320636701	2.367402895786772e-19	5.1490402221006815e-6	6.058659998248758e-19	1.299906146202499e-7	4.239331381334627e-20	6.369289730346613e-8	-4.0560494556549395e-19	-2.9205241907493292e-8
0.0	-4.2693105810740557e-20	0.1992993929557555	2.985519486777896e-19	6.249984779186937e-6	8.344710247469899e-19	1.1467007220910757e-7	8.632646834058136e-20	8.666797580036466e-8	-5.188718129446435e-19	-4.175913883746297e-8
0.0	-5.0542205378881817e-20	0.19910723716542708	3.713741502266557e-19	7.49023852450306e-6	1.076484928098012e-18	8.36811365191563e-8	1.4519471510164079e-19	1.1555250802013164e-7	-6.368263370103218e-19	-5.797273881932295e-8
0.0	-8.782542832755279e-20	0.19889976860296832	4.570601538455311e-19	8.88050489051745e-6	1.3283102059092107e-18	3.347606302762064e-8	2.3742163502730054e-19	1.5132495118161392e-7	-7.286171958488627e-19	-7.849759768133393e-8
0.0	-7.343541245262715e-20	0.19867700106553385	5.717442197578172e-19	1.0432302167902054e-5	1.5986680799229652e-18	-3.9772191754963045e-8	3.3466325745482835e-19	1.95044999707235e-7	-7.99259091962134e-19	-1.0403987321530978e-7
0.0	-9.436634463433717e-20	0.19843894938206602	7.125919508972409e-19	1.215795836182226e-5	1.8925732526411435e-18	-1.4017015170425372e-7	4.598127894579695e-19	2.478545833899208e-7	-8.31091551321818e-19	-1.3536071262482463e-7
0.0	-1.244545596455453e-19	0.19818562941566614	9.559140375096197e-19	1.4070605672936593e-5	2.1969438914501767e-18	-2.721039986259834e-7	6.106899256011292e-19	3.1097892766630536e-7	-8.092884969658701e-19	-1.7327666385296373e-7
